index,Municipality_City Code,Housing Units
1249,PH082617000,8455
1250,PH082618000,3377
1251,PH082619000,5201
1252,PH082620000,3363
1253,PH082621000,3263
1254,PH082622000,3650
1255,PH082623000,4376
1256,PH083701000,13294
1257,PH083702000,12709
1258,PH083703000,11009
1259,PH083705000,6047
1260,PH083706000,6869
1261,PH083707000,8517
1262,PH083710000,12521
1263,PH083713000,7796
1264,PH083714000,7292
1265,PH083715000,11230
1266,PH083708000,25848
1267,PH083717000,8374
1268,PH083718000,11776
1269,PH083719000,14365
1270,PH083720000,4989
1271,PH083721000,4900
1272,PH083722000,11137
1273,PH083723000,9654
1274,PH083724000,5986
1275,PH083725000,3806
1276,PH083726000,12784
1277,PH083728000,4957
1278,PH083729000,9011
1279,PH083730000,5077
1280,PH083731000,6184
1281,PH083733000,4526
1282,PH083734000,7496
1283,PH083735000,4224
1284,PH083736000,7802
1285,PH083738000,49332
1286,PH083739000,15584
1287,PH083740000,14431
1288,PH083741000,4325
1289,PH083742000,7861
1290,PH083743000,4281
1291,PH083744000,4720
1292,PH083745000,8183
1293,PH083746000,2774
1294,PH083747000,49541
1295,PH083748000,13370
1296,PH083749000,5032
1297,PH083750000,1590
1298,PH083751000,10463
1299,PH084801000,5513
1300,PH084802000,2262
1301,PH084803000,4817
1302,PH084804000,2486
1303,PH084805000,18490
1304,PH084806000,6442
1305,PH084807000,5148
1306,PH084808000,12186
1307,PH084809000,2468
1308,PH084810000,7118
1309,PH084811000,6074
1310,PH084824000,2808
1311,PH084812000,2781
1312,PH084813000,7567
1313,PH084814000,6900
1314,PH084815000,5965
1315,PH084816000,2038
1316,PH084817000,1873
1317,PH084818000,5545
1318,PH084819000,3804
1319,PH084820000,5048
1320,PH084821000,1641
1321,PH084822000,2725
1322,PH084823000,3210
1323,PH086001000,2093
1324,PH086002000,12623
1325,PH086003000,37807
1326,PH086004000,5092
1327,PH086005000,20602
1328,PH086006000,8656
1329,PH086007000,7107
1330,PH086008000,2781
1331,PH086009000,3883
1332,PH086010000,3973
1333,PH086011000,1441
1334,PH086012000,3040
1335,PH086026000,1814
1336,PH086022000,6294
1337,PH086013000,3668
1338,PH086025000,3450
1339,PH086014000,1648
1340,PH086015000,1672
1341,PH086016000,5611
1342,PH086017000,8828
1343,PH086018000,2720
1344,PH086024000,1873
1345,PH086019000,1669
1346,PH086020000,5347
1347,PH086021000,5943
1348,PH086023000,3251
1349,PH086401000,1764
1350,PH086402000,6582
1351,PH086407000,18532
1352,PH086403000,6925
1353,PH086404000,3037
1354,PH086405000,3162
1355,PH086406000,5073
1356,PH086419000,1364
1357,PH086408000,6031
1358,PH086409000,4312
1359,PH086410000,2386
1360,PH086411000,2214
1361,PH086412000,5899
1362,PH086413000,2960
1363,PH086414000,3327
1364,PH086415000,2196
1365,PH086416000,3096
1366,PH086417000,9899
1367,PH086418000,3646
1368,PH101301000,7530
1369,PH101322000,6919
1370,PH101312000,38440
1371,PH101321000,43720
1372,PH101302000,6718
1373,PH101303000,5163
1374,PH101304000,14296
1375,PH101305000,9734
1376,PH101306000,7437
1377,PH101307000,8733
1378,PH101308000,8825
1379,PH101309000,10874
1380,PH101310000,12767
1381,PH101311000,9919
1382,PH101313000,4974
1383,PH101314000,21135
1384,PH101315000,22712
1385,PH101316000,11326
1386,PH101317000,22903
1387,PH101318000,12312
1388,PH101319000,5546
1389,PH101320000,14012
1390,PH101801000,4060
1391,PH101802000,1452
1392,PH101803000,3134
1393,PH101804000,8542
1394,PH101805000,2875
1395,PH103501000,5104
1396,PH103502000,6946
1397,PH103503000,5528
1398,PH103504000,74647
1399,PH103505000,13416
1400,PH103507000,5255
1401,PH103508000,6197
1402,PH103509000,15051
1403,PH103510000,4195
1404,PH103511000,3833
1405,PH103512000,4781
1406,PH103513000,1541
1407,PH103514000,4893
1408,PH103515000,3456
1409,PH103516000,2335
1410,PH103523000,2623
1411,PH103517000,3648
1412,PH103518000,6830
1413,PH103519000,4354
1414,PH103506000,11422
1415,PH103520000,2546
1416,PH103521000,2227
1417,PH103522000,10949
1418,PH104201000,6313
1419,PH104202000,3841
1420,PH104203000,7201
1421,PH104204000,4937
1422,PH104205000,8293
1423,PH104206000,2457
1424,PH104217000,2479
1425,PH104207000,6307
1426,PH104208000,5803
1427,PH104209000,16340
1428,PH104210000,29626
1429,PH104211000,2406
1430,PH104212000,9151
1431,PH104213000,4545
1432,PH104214000,4088
1433,PH104215000,12868
1434,PH104216000,6468
1435,PH104301000,7627
1436,PH104302000,14514
1437,PH104303000,2243
1438,PH104304000,1523
1439,PH104305000,158021
1440,PH104307000,11769
1441,PH104306000,10985
1442,PH104308000,26307
1443,PH104309000,3852
1444,PH104310000,7361
1445,PH104311000,11933
1446,PH104312000,2984
1447,PH104313000,4474
1448,PH104314000,5604
1449,PH104315000,2707
1450,PH104316000,4372
1451,PH104317000,6970
1452,PH104318000,6384
1453,PH104319000,7060
1454,PH104320000,4663
1455,PH104321000,13978
1456,PH104322000,6141
1457,PH104323000,1895
1458,PH104324000,16661
1459,PH104325000,5310
1460,PH104326000,8518
1461,PH118201000,18791
1462,PH118202000,17401
1463,PH118203000,9618
1464,PH118204000,18666
1465,PH118205000,14022
1466,PH118206000,8272
1467,PH118207000,21308
1468,PH118208000,9933
1469,PH118209000,18810
1470,PH118210000,11579
1471,PH118211000,19132
1472,PH112301000,13700
1473,PH112323000,5367
1474,PH112303000,16611
1475,PH112315000,41965
1476,PH112319000,59296
1477,PH112317000,25523
1478,PH112305000,17150
1479,PH112314000,12367
1480,PH112324000,6363
1481,PH112318000,26041
1482,PH112322000,6137
1483,PH112401000,14826
1484,PH112403000,41299
1485,PH112402000,400675
1486,PH112404000,12996
1487,PH112406000,13425
1488,PH112407000,13472
1489,PH112408000,10025
1490,PH112410000,13787
1491,PH112411000,6869
1492,PH112412000,22167
1493,PH112414000,8550
1494,PH118601000,11191
1495,PH118602000,17990
1496,PH118603000,28204
1497,PH118604000,13590
1498,PH118605000,5632
1499,PH112501000,13259
1500,PH112502000,9251
1501,PH112503000,3212
1502,PH112504000,9094
1503,PH112505000,9694
1504,PH112509000,31853
1505,PH112506000,12448
1506,PH112507000,15210
1507,PH112508000,9528
1508,PH112510000,7788
1509,PH112511000,5632
1510,PH129804000,55987
1511,PH124701000,14481
1512,PH124717000,8803
1513,PH124715000,6063
1514,PH124718000,10656
1515,PH124716000,9625
1516,PH124702000,21810
1517,PH124704000,32921
1518,PH124703000,19641
1519,PH124705000,11446
1520,PH124706000,11084
1521,PH124707000,19170
1522,PH124708000,18693
1523,PH124709000,33698
1524,PH124710000,23008
1525,PH124711000,15201
1526,PH124712000,35507
1527,PH124713000,10870
1528,PH124714000,13500
1529,PH128001000,17830
1530,PH128002000,27955
1531,PH128003000,13576
1532,PH128004000,13163
1533,PH128005000,10397
1534,PH128006000,15831
1535,PH128007000,24508
1536,PH126302000,20803
1537,PH126306000,42473
1538,PH126303000,143168
1539,PH126319000,18513
1540,PH126311000,10547
1541,PH126312000,36485
1542,PH126318000,9594
1543,PH126313000,20147
1544,PH126314000,9391
1545,PH126315000,10374
1546,PH126316000,21289
1547,PH126317000,16548
1548,PH126501000,15385
1549,PH126511000,21588
1550,PH126502000,8111
1551,PH126503000,15756
1552,PH126504000,20220
1553,PH126505000,10664
1554,PH126508000,17511
1555,PH126506000,20319
1556,PH126507000,13041
1557,PH126509000,18993
1558,PH126510000,9663
1559,PH126512000,11669
1560,PH160201000,13670
1561,PH160202000,74972
1562,PH160204000,4628
1563,PH160203000,16447
1564,PH160205000,5114
1565,PH160206000,4022
1566,PH160207000,5648
1567,PH160208000,4460
1568,PH160209000,9079
1569,PH160212000,3486
1570,PH160210000,4491
1571,PH160211000,5180
1572,PH160302000,10160
1573,PH160301000,22438
1574,PH160303000,11459
1575,PH160304000,5246
1576,PH160305000,8947
1577,PH160306000,18290
1578,PH160307000,10068
1579,PH160308000,16902
1580,PH160309000,6633
1581,PH160310000,5853
1582,PH160314000,6632
1583,PH160311000,8180
1584,PH160312000,11783
1585,PH160313000,9343
1586,PH168501000,8189
1587,PH168502000,3729
1588,PH168503000,2172
1589,PH168504000,4057
1590,PH168505000,2228
1591,PH168506000,5688
1592,PH168507000,1839
1593,PH166701000,3402
1594,PH166702000,2971
1595,PH166704000,910
1596,PH166706000,7201
1597,PH166707000,5129
1598,PH166708000,3892
1599,PH166710000,3837
1600,PH166711000,4449
1601,PH166714000,5946
1602,PH166715000,3992
1603,PH166716000,2353
1604,PH166717000,5854
1605,PH166718000,1184
1606,PH166719000,3160
1607,PH166720000,1574
1608,PH166721000,1974
1609,PH166722000,2899
1610,PH166723000,4409
1611,PH166724000,34572
1612,PH166725000,3733
1613,PH166727000,3219
1614,PH166801000,10567
1615,PH166802000,1710
1616,PH166804000,4319
1617,PH166805000,6960
1618,PH166806000,2314
1619,PH166807000,5003
1620,PH166803000,20952
1621,PH166819000,12014
1622,PH166808000,3520
1623,PH166809000,8750
1624,PH166810000,2721
1625,PH166811000,6208
1626,PH166812000,6965
1627,PH166813000,3495
1628,PH166814000,3668
1629,PH166815000,4548
1630,PH166816000,7918
1631,PH166817000,8318
1632,PH166818000,7852
